epoch,train_loss,val_loss,val_mean_mcc,val_mean_roc_auc
1,0.6067273995039516,0.5949396800637959,0.39121429681569436,0.7608306381961036
2,0.5254055197808122,0.5783478604819247,0.4089998066535315,0.7866225676658605
3,0.46332622597364126,0.5668707670565851,0.4460756711414251,0.7972259661197387
4,0.39121006657620344,0.5983924704183361,0.4302316114428019,0.7934415009938945
5,0.3190667331687449,0.6497639305791455,0.43671798851797144,0.7876443166765161
6,0.25578098533003346,0.7212376735738651,0.43607349326928907,0.7886029853337441
7,0.2086666203653631,0.8102331861050543,0.4248931055492443,0.7840334761752739
8,0.17164087713328025,0.8902324638770012,0.4328479262912996,0.7878286117124804
9,0.14606689395757327,0.9357610904795681,0.4264520257878505,0.783186730124783
